number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,SG_33,SG_194,SG_227,SG_167,SG_12,SG_206,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord
30.0,0.4167,0.0,0.5833,5.259,5.2586,14.0718,89.9939,90.0057,120.0015,0.2744,1.9427,1.106668,1.332493,2.5661970994905,1.7091610000000002,1.435837,0.5587390999999999,-5.63849142,2.427539,-0.28908146,-2.7477471,0.8041590000000001,10.0881372269878,78.21654653462,1.570689861710525,1.5708958105622604,2.094421282331975,337.0132887868135,0.08901726133113189,0,0,0,1,0,0,6.0,2.10006361363,0.0,0.0,6.0,2.10006361772,4.0
80.0,0.4688,0.375,0.1562,9.3458,9.3454,9.3454,90.0034,90.0037,89.9967,0.1898,2.6446,1.071252,1.246552,1.836915177642,1.7115539999999998,1.419068,0.32982740000000005,-5.75643088,2.570996,-0.20950344,-2.7237144000000004,0.717176,8.2045682211692,56.72964189568,1.5708556679894643,1.57086090397722,1.5707387309295808,816.2294680484247,0.0980116537464362,0,0,0,0,0,1,6.0,2.0148886415900003,6.0,2.01532020495,6.0,2.01660383524,4.0
80.0,0.75,0.0,0.25,9.3111,9.3105,9.3108,90.0016,90.0026,89.9993,0.2514,2.9784,1.12,1.2625,1.8359725342500002,1.6525,1.4725,0.44975,-5.71935,2.8175,-0.27035,-2.71875,0.7275,8.563951205499999,48.94065395,1.5708242520629283,1.5708417053554484,1.5707841094901327,807.1625294717318,0.09911262859582698,0,0,0,0,0,1,6.0,2.00782203985,0.0,0.0,6.0,2.0078244998900003,4.0
40.0,0.625,0.375,0.0,9.8961,5.7293,14.1081,90.6626,90.7688,30.275,0.0434,2.5907,1.0775,1.21375,1.4946977246250002,1.685,1.43625,0.27875,-5.7943250000000015,2.75375,-0.200725,-2.710125,0.6812499999999999,7.490263221,43.009586625,1.5823608784186107,1.584214418084229,0.5283984310412833,403.23254095562805,0.09919834323193084,0,0,1,0,0,0,5.6,1.9701049438099998,5.0,1.928167564,0.0,0.0,3.583333333333333
80.0,0.0,0.5,0.5,9.847,9.847,9.8468,90.0031,90.0027,89.99600000000002,0.1335,1.2305,1.04,1.3199999999999998,2.658960246,1.795,1.36,0.4125,-5.6778,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.5708504320017085,1.5708434506847004,1.5707265136248172,954.7792909570127,0.08378899789480444,0,0,0,0,0,1,0.0,0.0,6.0,2.11666834769,6.0,2.13021295602,4.0
40.0,0.1875,0.1875,0.625,6.3129,6.312,14.7652,90.0155,90.0073,120.0012,0.3576,0.3834,1.07875,1.343125,2.7607815219375,1.75375,1.399375,0.5277499999999999,-5.6355375,2.200625,-0.2636375,-2.7579375,0.819375,10.31361489625,89.8933509875,1.5710668528289558,1.570923735830292,2.0944160463442194,509.51922856449363,0.07850537871297808,0,0,1,0,0,0,6.0,2.15658416403,5.333333333333333,2.1110996395400004,5.2,2.10184558918,3.583333333333333
80.0,0.2188,0.0625,0.7188,9.9493,9.9491,9.9494,90.0009,90.0012,89.9989,0.1625,1.2009999999999998,1.092611,1.361694,2.8975999612293,1.7448569999999999,1.4104569999999998,0.5882094,-5.60858462,2.20994,-0.28745969,-2.7619928,0.8372660000000001,10.720117188317198,92.79242654568,1.5708120347581649,1.5708172707459205,1.5707771281731249,984.8570848011203,0.08123005990879886,0,0,0,0,0,1,6.0,2.144528316,6.0,2.13865893275,6.0,2.1463986483099995,4.0
80.0,0.2812,0.1875,0.5312,6.6846,6.6842,24.5705,90.0134,90.0036,119.9905,0.3796,0.8778,1.082389,1.3233059999999999,2.5551469537707,1.737643,1.409543,0.4970406,-5.65771538,2.31006,-0.25834031,-2.7495072,0.7977339999999999,9.8839239851828,81.65159275431999,1.571030200914664,1.5708591586479683,2.0942292961142557,950.8478564188507,0.08413543708380597,0,1,0,0,0,0,5.5555555555555545,2.10566154543,5.666666666666668,2.1307931376,5.411764705882354,2.07160640507,3.6666666666666665
40.0,0.5625,0.25,0.1875,9.8456,5.7176,14.1245,91.1234,91.3032,30.573,0.2517,1.9433,1.0875,1.251875,1.8366739929374998,1.691875,1.436875,0.3698125,-5.7440625,2.653125,-0.2297875,-2.7220625,0.7206250000000001,8.324514983124999,54.1362404625,1.5904033556118011,1.593541457606887,0.5335995122122263,404.3184568628066,0.0989319169606269,0,0,1,0,0,0,5.5555555555555545,1.9693435499400003,4.5,1.8871173299500001,6.0,1.99492710746,3.583333333333333
80.0,0.125,0.0,0.875,10.1271,10.127,10.1273,90.0005,90.0007,89.9993,0.0799,1.1465,1.0950000000000002,1.3937499999999998,3.205280524875,1.75875,1.4037499999999998,0.654125,-5.567725,2.08625,-0.305475,-2.773125,0.87125,11.42208580925,103.838442325,1.5708050534411566,1.5708085440996604,1.5707841094901327,1038.6269409438355,0.07702476880418804,0,0,0,0,0,1,6.0,2.16297419998,0.0,0.0,6.0,2.18685417812,4.0
40.0,0.25,0.625,0.125,10.2624,5.8824,14.6173,96.0146,94.9815,30.1406,0.1669,1.8572,1.0375,1.2425,1.9061915805,1.75625,1.38,0.260125,-5.77355,2.37,-0.1707,-2.72975,0.7175,8.10826737975,64.67450965,1.6757708999853476,1.657739903482994,0.5260527085266028,440.62749408142616,0.0907796280016248,0,0,1,0,0,0,6.0,2.0559068584599998,5.2,2.00393760912,5.0,1.98990008615,3.583333333333333
80.0,0.3438,0.5625,0.0938,10.1877,8.7421,9.3644,90.0003,90.0017,90.0014,0.1208,2.4577,1.0476109999999998,1.2354439999999998,1.8035564861043,1.738607,1.3942070000000002,0.2648344,-5.7793096199999985,2.46619,-0.17823468999999995,-2.7251178,0.7085159999999999,7.9547370605672,59.265368870679985,1.5708015627826524,1.5708259973921803,1.5708207614044245,834.0111824092309,0.0959219752532596,1,0,0,0,0,0,5.454545454545454,1.9940842356900002,5.111111111111111,1.9770383383,5.333333333333333,1.9835778294400002,3.5
80.0,0.0,0.4062,0.5938,24.765,6.5014,6.4860000000000015,90.0003,105.241,90.0,0.0444,1.2108,1.0493800000000002,1.33876,2.8128263661252,1.792186,1.365628,0.46549700000000005,-5.65146096,2.0293639999999997,-0.22947272,-2.7628776000000004,0.8187599999999999,10.2115076246332,96.500411,1.5708015627826524,1.8368019580913524,1.5707963267948966,1007.5633115130677,0.07939947702131316,0,0,0,0,1,0,0.0,0.0,4.0,1.9729788914700002,5.684210526315789,2.10466038902,3.333333333333333
30.0,0.5833,0.1667,0.25,5.0449,5.0446,13.6149,89.9915,90.0092,120.0014,0.21600000000000005,2.8968,1.096662,1.264167,1.9277457237177,1.6858400000000002,1.444161,0.4100754,-5.725717940000001,2.659135,-0.24564506,-2.7245845,0.7325010000000001,8.594875547798399,56.06565556538,1.5706479738084769,1.57095689708608,2.0944195370027234,300.06701035694056,0.09997766820255888,0,0,0,1,0,0,6.0,2.02020429318,6.0,2.02020428378,6.0,2.0202042902,4.0
40.0,0.8125,0.1875,0.0,9.751,5.6595,13.963,90.9688,91.1228,30.5185,0.1708,2.4287,1.1037499999999998,1.211875,1.3914735313125,1.6475,1.468125,0.323375,-5.7871625,2.931875,-0.2285125,-2.7035625000000003,0.675625,7.455480292499999,34.995562612499995,1.5877050765882177,1.5903928836362888,0.5326483077698895,391.22753081666167,0.10224229342066657,0,0,1,0,0,0,5.384615384615384,1.9366595844699999,5.333333333333333,1.9334288801099997,0.0,0.0,3.583333333333333
40.0,0.0,0.0,1.0,5.6768,9.6396,10.2645,89.9999,89.9953,90.0003,0.1861,0.7401,1.09,1.42,3.479142123,1.78,1.39,0.695,-5.5374,1.94,-0.3125,-2.784,0.9,11.99371273,114.818,1.5707945814656443,1.5707142963200529,1.5708015627826524,561.6948014001825,0.0712130500412123,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5.25,2.19167444583,3.5
80.0,0.5312,0.1562,0.3125,9.4581,9.4577,9.4579,90.0021,90.0027,89.9982,0.2415,2.3631,1.0955190000000001,1.277066,2.0587671430209,1.694204,1.438921,0.4329751,-5.70957634,2.5956740000000003,-0.25068803,-2.7293847999999996,0.746494,8.877999094441,61.103950904319994,1.5708329787091884,1.5708434506847004,1.5707649108683606,846.0268617631416,0.09455964534421278,0,0,0,0,0,1,6.0,2.03840349732,6.0,2.04085513213,6.0,2.0408519227,4.0
30.0,0.0,0.75,0.25,5.1894,5.1888,13.9059,90.0005,89.9999,120.0001,0.1387,1.8257,1.015,1.27,2.2488693075,1.8025,1.345,0.27125,-5.747999999999998,2.105,-0.1592,-2.745,0.7499999999999999,8.7030829195,80.99674999999998,1.5708050534411566,1.5707945814656443,2.0943968477224475,324.27493043528193,0.09251408969460047,0,0,0,1,0,0,0.0,0.0,6.0,2.07259144495,6.0,2.07259144491,4.0
80.0,0.7812,0.0625,0.1562,10.0525,8.6201,9.2504,90.0047,90.0019,90.001,0.1767,3.1875,1.1148889999999998,1.243306,1.6647460305206998,1.648893,1.472043,0.4041656,-5.743915380000002,2.86756,-0.25579031,-2.7125072,0.707734,8.1458546039328,43.37023705432,1.5708783572697402,1.5708294880506846,1.570813780087417,801.5800442248227,0.099802883787314,1,0,0,0,0,0,5.2,1.9538815564200003,6.0,1.99823187031,5.2,1.9577756873199998,3.5
80.0,0.25,0.4062,0.3438,9.6037,9.6035,9.6035,90.00299999999999,90.00299999999999,89.9965,0.1935,1.8063,1.05938,1.28626,2.2651031698752,1.749686,1.3931280000000001,0.383747,-5.71211096,2.321864,-0.21542272,-2.7411276,0.76126,9.0682537831332,74.54129565,1.570848686672456,1.570848686672456,1.5707352402710768,885.7224742046501,0.09032174561432167,0,0,0,0,0,1,6.0,2.07095474377,6.0,2.07146474881,6.0,2.07035117854,4.0
30.0,0.8333,0.0833,0.0833,4.8966,4.8964,13.3033,89.9868,90.0141,120.0017,0.0995,4.3239,1.1148930000000001,1.228205,1.516480950339,1.6406600000000002,1.4765260000000002,0.3753769,-5.76239548,2.9330929999999995,-0.24861077,-2.7068929000000006,0.6915910000000001,7.816340369953001,37.85598141538,1.5705659433336334,1.5710424182194278,2.0944247729904792,276.21933650415866,0.1086093406047564,0,0,0,1,0,0,6.0,1.9651531667099997,6.0,1.9651531783900003,6.0,1.96515314843,4.0
80.0,0.2188,0.5,0.2812,24.62,6.2643,6.1204,90.0,104.5208,90.0001,0.187,1.4915,1.0487520000000001,1.274052,2.179592904642,1.757804,1.384068,0.34095240000000004,-5.73088088,2.305996,-0.19800344,-2.7389644,0.749676,8.799383760919198,73.05188224568,1.5707963267948966,1.824232096818489,1.5707980721241486,913.779035487148,0.08754851763189217,0,0,0,0,1,0,4.857142857142857,1.98225620933,5.125,2.0017207984,4.888888888888889,1.9846745370599996,3.333333333333333
80.0,0.4062,0.4688,0.125,9.3443,9.344,9.3439,90.0039,90.0039,89.9961,0.1538,2.6667,1.059368,1.2409379999999999,1.8201989458578,1.72501,1.406554,0.2973006,-5.76758316,2.51839,-0.19384884,-2.7242830000000002,0.7128140000000001,8.0792908814476,57.99829337931999,1.5708643946357244,1.5708643946357244,1.5707282589540688,815.8452357011381,0.09805781354014764,0,0,0,0,0,1,6.0,2.01350876585,6.0,2.01627646395,6.0,2.0149963274,4.0
30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0502,4.0502,1.0716620000000001,1.214167,1.5176547852177,1.69334,1.429161,0.26882540000000005,-5.795917940000002,2.7141349999999997,-0.19454506,-2.7115845000000003,0.682501,7.497998944298401,44.79190556538001,1.5706375018329648,1.5709760957078518,2.0944143010149667,278.9840366234972,0.10753303437388603,0,0,0,1,0,0,6.0,1.97428163093,6.0,1.9742816269,0.0,0.0,4.0
80.0,0.2812,0.2188,0.5,10.6676,9.1079,9.7329,90.0012,89.9996,90.0004,0.2249,1.3424,1.079368,1.317188,2.5041514824828,1.7387599999999999,1.407804,0.47942559999999995,-5.66705816,2.31714,-0.25197384,-2.748158,0.7915639999999999,9.747794405697599,80.25160105431998,1.5708172707459205,1.5707893454778887,1.5708033081119046,945.6430553144247,0.08459851690382279,1,0,0,0,0,0,5.333333333333333,2.07465108267,4.714285714285714,2.0217987851599997,5.4375,2.08361311885,3.5
40.0,0.75,0.0,0.25,10.1064,5.8488,14.2323,88.3398,88.0867,30.2409,0.4183,1.872,1.12,1.2625,1.8359725342500002,1.6525,1.4725,0.44975,-5.71935,2.8175,-0.27035,-2.71875,0.7275,8.563951205499999,48.94065395,1.5418203705532865,1.537402942216489,0.5278032737663533,423.4611488649417,0.09445966910357004,0,0,1,0,0,0,5.166666666666667,1.97296885058,0.0,0.0,5.5,1.99606288808,3.5
80.0,0.3438,0.0,0.6562,9.8415,9.8412,9.8416,90.0008,90.0013,89.9993,0.2245,1.4089,1.103752,1.347802,2.725913183517,1.7215540000000005,1.427818,0.5825774,-5.62080588,2.3422460000000003,-0.29317844,-2.7540894000000002,0.820926,10.4215100471692,84.61982457068002,1.5708102894289124,1.5708190160751725,1.5707841094901327,953.1803138942827,0.08392955544072725,0,0,0,0,0,1,6.0,2.12409677674,0.0,0.0,6.0,2.12128313196,4.0
30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,0.1632,3.4006,1.1116700000000002,1.2458399999999998,1.6993302335418001,1.654999,1.467502,0.40268550000000003,-5.74274064,2.835826,-0.25332347999999993,-2.7144184000000005,0.7108399999999999,8.1984719212138,45.18424045,1.5705973592601692,1.5710110022928918,2.0944230276612275,286.34119695290934,0.10477011453204793,0,0,0,1,0,0,6.0,1.98888904249,6.0,1.9888890199200002,6.0,1.9888890523099998,4.0
80.0,0.7812,0.0312,0.1875,10.0872,8.6463,9.2769,90.0049,90.0018,90.0009,0.2173,2.8658,1.118019,1.249566,1.7160894160209,1.647954,1.4739209999999998,0.4218501,-5.735126340000001,2.860674,-0.26218803,-2.7141347999999996,0.7139939999999999,8.283183554691,44.78171055432,1.5708818479282445,1.5708277427214326,1.5708120347581649,809.1029882750197,0.09887492835807876,1,0,0,0,0,0,5.36,1.97388286339,4.0,1.8408635483700002,5.0,1.93504726707,3.5
80.0,0.8438,0.0938,0.0625,9.9193,8.5165,9.147,90.0049,90.0022,90.0012,0.1206,3.792,1.1144809999999998,1.2241840000000002,1.4769485851041002,1.6395460000000002,1.477329,0.36614990000000003,-5.768998660000001,2.948076,-0.24593696999999995,-2.7059902,0.6872560000000001,7.724653633809,36.48316467068,1.5708818479282445,1.5708347240384404,1.5708172707459205,772.7176870972172,0.10353069605605524,1,0,0,0,0,0,5.25925925925926,1.9363613320299997,4.666666666666667,1.8902725232799997,6.0,1.95411271282,3.5
80.0,0.0,0.7812,0.2188,6.5464,6.5463,24.3802,89.9947,90.0047,119.9912,0.1181,1.6023,1.01188,1.26376,2.1976899583752,1.803436,1.343128,0.25362199999999996,-5.75676096,2.1118639999999997,-0.15282272,-2.7433776,0.7437600000000001,8.566192719383201,79.589786,1.5707038243445408,1.5708783572697402,2.09424151341902,904.9088585021373,0.08840669339055991,0,1,0,0,0,0,0.0,0.0,5.36,2.02524505464,6.0,2.16175319208,3.6666666666666665
80.0,0.375,0.375,0.25,24.4659,6.2023,6.0565,89.9998,104.4912,90.0001,0.1485,2.014,1.0675,1.26625,2.042420920875,1.7275,1.40875,0.3605,-5.733675,2.46125,-0.214775,-2.7318750000000005,0.7387499999999999,8.6335170625,64.968701975,1.5707928361363923,1.8237154793598989,1.5707980721241486,889.8043469963771,0.08990740522907978,0,0,0,0,1,0,4.833333333333333,1.96266499931,4.833333333333333,1.96266499931,5.5,2.0077633117099998,3.333333333333333
30.0,0.6667,0.1667,0.1667,4.9811,4.9808,13.4799,89.99,90.0109,120.0014,0.1439,3.4281,1.100107,1.246795,1.7453731796609997,1.6718400000000002,1.453474,0.3828731,-5.74650452,2.756907,-0.24098923,-2.7176071,0.713409,8.214685437546999,48.751576484619996,1.570621793869697,1.570986567683364,2.0944195370027234,289.62465503921317,0.10358234175864,0,0,0,1,0,0,6.0,1.99646131744,6.0,1.9964613066299999,6.0,1.9964613066299999,4.0
80.0,0.375,0.2188,0.4062,24.4246,6.2898,6.2170000000000005,89.9998,104.9005,90.0001,0.1762,1.8523,1.08312,1.2974899999999998,2.2986457392497996,1.7228139999999998,1.418122,0.448753,-5.68981404,2.426886,-0.24670228,-2.7399974,0.7699900000000001,9.3188455643668,72.01254097500002,1.5707928361363923,1.8308591119883115,1.5707980721241486,922.9758261400281,0.08667615958542224,0,0,0,0,1,0,4.666666666666667,1.9752237104799997,4.571428571428571,1.9673087148400004,5.538461538461538,2.0350258998,3.333333333333333
80.0,0.3125,0.6875,0.0,9.2727,9.2725,9.2722,90.0052,90.0048,89.9946,0.0843,2.9803,1.03375,1.216875,1.6667380468125002,1.7475,1.3831250000000002,0.204375,-5.806262500000001,2.456875,-0.1544125,-2.7210625000000004,0.6906249999999999,7.548234768499999,56.3662933125,1.5708870839160003,1.5708801025989922,1.5707020790152888,797.2340454749498,0.10034694385428593,0,0,0,0,0,1,6.0,1.9855317584599999,6.0,2.00593872093,0.0,0.0,4.0
80.0,0.4375,0.4688,0.0938,10.1439,8.7047,9.3286,90.0012,90.0018,90.0014,0.1364,2.6141,1.0607289999999998,1.2345069999999998,1.7519719158996,1.7198670000000005,1.410136,0.287135,-5.7757302799999986,2.555205,-0.19212103,-2.7218383000000004,0.705705,7.937354871764799,55.2604939375,1.5708172707459205,1.5708277427214326,1.5708207614044245,823.7117067769806,0.09712135853091616,1,0,0,0,0,0,5.142857142857143,1.96683865449,5.333333333333333,1.98639987746,5.333333333333333,1.9602875017099997,3.5
20.0,0.0,0.5,0.5,12.3949,3.2244,6.3896,90.0003,105.0105,90.0,0.1176,1.2519,1.04,1.3199999999999998,2.658960246,1.795,1.36,0.4125,-5.6778,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.5708015627826524,1.8327789741655047,1.5707963267948966,246.65393920197272,0.08108526490478217,0,0,0,0,1,0,0.0,0.0,3.25,2.00241502511,3.75,2.0559684104,2.333333333333333
80.0,0.7188,0.1875,0.0938,6.2252,6.2249,23.6787,90.0146,90.0042,120.0017,0.2893,2.9493,1.1001109999999998,1.231694,1.5971080994793,1.6636069999999998,1.457957,0.3540844,-5.76498462,2.8224400000000003,-0.23380969,-2.7119928000000004,0.6972659999999999,7.8851712035672,43.237320845679996,1.571051144865688,1.5708696306234802,2.0944247729904792,794.6332056984959,0.10067538007007733,0,1,0,0,0,0,5.521739130434782,1.97436392348,5.333333333333333,1.93375042429,5.666666666666668,2.00376736827,3.6666666666666665
80.0,0.1875,0.0938,0.7188,10.954,9.3288,9.9543,90.001,89.99799999999998,90.0003,0.28600000000000003,1.1209,1.088229,1.362007,2.9148315198996,1.7511169999999998,1.4051360000000002,0.5807599999999999,-5.60978028,2.180205,-0.28282103,-2.7630883,0.8382050000000001,10.725923618514802,94.1302342875,1.570813780087417,1.5707614202098563,1.5708015627826524,1017.2067744547724,0.07864674322767894,1,0,0,0,0,0,5.5,2.14814673505,5.666666666666668,2.1512880789099995,5.130434782608695,2.10768681928,3.5
40.0,0.1875,0.5,0.3125,6.1012,6.1014,14.8424,90.0105,89.9849,119.9987,0.2771,1.2431,1.0475,1.280625,2.2481678488125,1.763125,1.380625,0.3511875,-5.7232875,2.269375,-0.1997625,-2.7416875000000003,0.756875,8.942519141875,75.80116348749998,1.570979586366356,1.5705327820778454,2.0943724131129198,478.5035847543876,0.08359394009666972,0,0,1,0,0,0,5.333333333333333,2.0672438491900005,5.25,2.06103543644,5.6,2.08553381606,3.583333333333333
80.0,0.6562,0.0312,0.3125,6.4063,6.4059,24.007,90.0139,90.0135,119.9972,0.4257,1.4009,1.113019,1.2758159999999998,1.9899510141459,1.669204,1.460171,0.4627251,-5.70480134,2.714424,-0.26921303,-2.7250098,0.7427440000000001,8.854810475441,55.761268229319995,1.571038927560924,1.5710319462439155,2.09434623317414,853.2340026343995,0.09376091406694563,0,1,0,0,0,0,5.571428571428571,2.03313034945,6.0,2.11850401798,5.3,1.9719190572799998,3.6666666666666665
80.0,0.5,0.0,0.5,9.6375,9.6371,9.6374,90.001,90.0018,89.9993,0.2592,1.9579,1.11,1.315,2.3836957305,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,0.785,9.707205047,70.8997693,1.570813780087417,1.5708277427214326,1.5707841094901327,895.0981117719092,0.0893756773116574,0,0,0,0,0,1,6.0,2.0716101868,0.0,0.0,6.0,2.0848667981299998,4.0
40.0,0.125,0.5625,0.3125,10.4233,6.0396,14.8827,91.0488,91.2192,30.3538,0.3782,0.7963,1.03875,1.28125,2.28257591325,1.7756249999999998,1.37,0.3363125,-5.725675,2.21,-0.1905,-2.743875,0.75875,8.954113451375001,78.472504825,1.5891013399898133,1.5920753810352115,0.5297737504918548,473.3461691725013,0.08450475065622179,0,0,1,0,0,0,5.0,2.03452293562,5.5555555555555545,2.07540862939,5.2,2.04988452063,3.583333333333333
80.0,0.875,0.0625,0.0625,6.1561,6.1557,23.5213,90.0097,90.005,120.0041,0.2612,2.0278,1.11875,1.22375,1.4595882015000001,1.6331250000000002,1.4825,0.3735625,-5.767225000000002,2.9775,-0.25054999999999994,-2.704625,0.68625,7.718105133874999,35.142658775,1.5709656237323402,1.5708835932574958,2.0944666608925266,771.8930063586091,0.10364130694407833,0,1,0,0,0,0,5.5,1.95071984432,5.5,1.95071984961,5.5,1.95071983903,3.6666666666666665
40.0,0.5,0.25,0.25,10.2157,5.9135,14.3717,88.4381,88.2003,30.2631,0.3073,2.0187,1.085,1.265,1.973604792,1.7025,1.43,0.39025,-5.7288999999999985,2.58,-0.2333,-2.7275,0.735,8.6103284435,59.6260193,1.5435360292079972,1.5393856362467546,0.5281907368602959,437.3332844783662,0.09146342485162184,0,0,1,0,0,0,5.25,2.00029810151,5.5,2.0175320124500002,5.5,2.01784662115,3.583333333333333
80.0,0.5,0.0625,0.4375,6.5466,6.5461,24.2852,90.0157,90.0113,119.9938,0.4197,1.3007,1.10375,1.3025,2.281172995875,1.696875,1.44125,0.4961875,-5.67625,2.53875,-0.271625,-2.73725,0.7725,9.432985896125,68.0813318,1.5710703434874596,1.5709935490003717,2.0942868919795714,901.3590807057157,0.08875486108972723,0,1,0,0,0,0,5.5625,2.0693792266099997,5.5,2.05529708721,5.428571428571429,2.03880618509,3.6666666666666665
80.0,0.0,0.7812,0.2188,24.8639,6.2915,6.101,90.0002,104.2773,90.0001,0.0162,1.6187,1.01188,1.26376,2.1976899583752,1.803436,1.343128,0.25362199999999996,-5.75676096,2.1118639999999997,-0.15282272,-2.7433776,0.7437600000000001,8.566192719383201,79.589786,1.5707998174534008,1.819982220089883,1.5707980721241486,924.909256749218,0.08649497171341575,0,0,0,0,1,0,0.0,0.0,4.72,1.97878201925,6.0,2.06196991351,3.333333333333333
80.0,0.5312,0.3125,0.1562,9.3196,9.3192,9.3192,90.0032,90.0035,89.9971,0.1912,2.7613,1.079889,1.245806,1.8023782882707,1.6988930000000002,1.429543,0.3446656,-5.75346538,2.63006,-0.21874031,-2.7212572,0.715234,8.1922318419328,54.05560240432,1.5708521773309605,1.5708574133187163,1.5707457122465889,809.3838513202487,0.09884061792128147,0,0,0,0,0,1,6.0,2.00702901526,6.0,2.01351510625,6.0,2.01094856033,4.0
80.0,0.0625,0.0938,0.8438,10.1256,10.1256,10.1258,90.0009,90.0009,89.9987,0.0882,0.9729,1.083229,1.388257,3.1886931180246,1.7723669999999998,1.391386,0.6216349999999999,-5.57945528,2.033955,-0.28984603000000003,-2.7739633,0.8669549999999999,11.297550539264801,105.1097919625,1.5708120347581649,1.5708120347581649,1.5707736375146206,1038.1757472169058,0.07705824395769248,0,0,0,0,0,1,6.0,2.1905035241900004,6.0,2.18121895815,6.0,2.18328432364,4.0
20.0,0.125,0.0,0.875,12.2804,3.3116,6.7505,90.0002,105.9346,90.0,0.2606,0.9288,1.0950000000000002,1.3937499999999998,3.205280524875,1.75875,1.4037499999999998,0.654125,-5.567725,2.08625,-0.305475,-2.773125,0.87125,11.42208580925,103.838442325,1.5707998174534008,1.848907561783185,1.5707963267948966,263.97925921536586,0.07576352801143035,0,0,0,0,1,0,3.0,2.03377952769,0.0,0.0,3.571428571428572,2.08141406277,2.333333333333333
