number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,SG_33,SG_194,SG_227,SG_167,SG_12,SG_206,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord,Hf_log,band_log,Al?,Ga?,In?
80.0,0.4375,0.0,0.5625,6.6585,6.6579999999999995,24.4931,90.0177,90.0102,119.9916,0.2989,0.8985,1.1075,1.328125,2.5206265295625,1.705625,1.438125,0.5519375,-5.6435375,2.451875,-0.2879125,-2.7459375,0.799375,9.993018507375,76.3895481375,1.5711052500724998,1.5709743503786,2.094248494736028,940.4404133453824,0.08506652719806028,0,1,0,0,0,0,5.428571428571429,2.06806582629,0.0,0.0,5.5555555555555545,2.09790137776,3.6666666666666665,-1.207646209692245,-0.10702857275852336,1,0,1
80.0,0.0,0.4688,0.5312,9.8747,9.8747,9.8746,90.0029,90.0025,89.9962,0.1408,1.1986,1.04312,1.3262399999999999,2.7101395951247995,1.794064,1.361872,0.43012799999999995,-5.66903904,2.043136,-0.21667728,-2.7596224,0.80624,9.9368497231168,93.677464,1.5708469413432042,1.5708399600261964,1.570730004283321,962.8692802412417,0.0830850060767921,0,0,0,0,0,1,0.0,0.0,6.0,2.12715343094,6.0,2.13141586532,4.0,-1.960414835258195,0.18115420904194793,0,1,1
80.0,0.5312,0.4375,0.0312,6.2359,6.2358,23.7393,90.01799999999999,89.9996,120.0007,0.2638,1.7633,1.067389,1.2208059999999998,1.5973328190207,1.7026430000000001,1.422043,0.27404059999999997,-5.7885653800000005,2.65756,-0.19319031,-2.7147572,0.6902339999999999,7.643793540182799,48.41872740432,1.5711104860602552,1.5707893454778887,2.09440731969796,799.4416466262315,0.1000698429180072,0,1,0,0,0,0,5.529411764705882,1.97989551164,5.5,1.9737519067,5.0,1.8582523818,3.6666666666666665,-1.3325640386989228,0.5671870534317408,1,1,1
80.0,0.7812,0.0,0.2188,9.2703,9.2696,9.27,90.0017,90.0027,89.9993,0.2394,3.1925,1.1212479999999998,1.255948,1.767616679358,1.647196,1.4759319999999998,0.4395476,-5.7269191200000025,2.854004,-0.26859656,-2.7160356,0.720324,8.4212731260808,46.20015635432,1.5708259973921803,1.5708434506847004,1.5707841094901327,796.5893873030493,0.10042815191255533,0,0,0,0,0,1,6.0,2.00029658542,0.0,0.0,6.0,1.99446514904,4.0,-1.4296194858582643,1.1608043089245572,1,0,1
30.0,0.4167,0.25,0.3333,5.1294,5.129,13.7915,89.9942,90.0063,120.0011,0.2932,2.2528,1.081668,1.282493,2.1561061609905,1.7166610000000002,1.420837,0.41748909999999995,-5.70869142,2.482539,-0.23798146,-2.7347471000000003,0.754159,8.9912606234878,66.94279653462,1.5706950976982808,1.570906282537772,2.0944143010149667,314.22199726958087,0.0954739014476509,0,0,0,1,0,0,6.0,2.0515287893700003,6.0,2.05152880147,6.0,2.05152878741,4.0,-1.2269003089696406,0.8121738869815863,1,1,1
80.0,0.9375,0.0312,0.0312,9.8408,8.4529,9.0847,90.0056,90.0023,90.0012,0.0672,4.373,1.124271,1.216743,1.3736528737254,1.6213830000000002,1.491114,0.37074,-5.7730447200000015,3.043545,-0.25340397,-2.7005367000000002,0.678045,7.5684212529852,31.0528716375,1.570894065233008,1.5708364693676926,1.5708172707459205,755.6953058635218,0.10586277217718748,1,0,0,0,0,0,5.266666666666667,1.91940225533,5.0,1.92008074061,5.0,1.92010093398,3.5,-2.700082031453033,1.4754492724307835,1,1,1
40.0,0.9375,0.0,0.0625,4.9377,8.4791,9.1113,90.0058,90.0023,90.0011,0.1078,3.7826,1.1275,1.223125,1.4251801370625,1.6206250000000002,1.493125,0.3884375,-5.7648375000000005,3.036875,-0.2598125,-2.7024375,0.6843750000000001,7.706510824374999,32.4713174375,1.570897555891512,1.5708364693676926,1.5708155254166685,381.46509145320886,0.1048588741046216,1,0,0,0,0,0,5.333333333333333,1.93159690751,0.0,0.0,4.0,1.80505826899,3.5,-2.22747762050724,1.330411603872217,1,0,1
80.0,0.6875,0.3125,0.0,9.1156,9.1151,9.1151,90.0037,90.0042,89.9972,0.10099999999999999,3.8735,1.08625,1.2131249999999998,1.4602896601875002,1.6725,1.446875,0.293625,-5.7919375,2.8131250000000003,-0.2099875,-2.7079375,0.6793750000000001,7.4786689115,40.3382452875,1.5708609039772201,1.5708696306234802,1.5707474575758409,757.3700591217128,0.10562868050629348,0,0,0,0,0,1,6.0,1.96509204847,6.0,1.9669132251,0.0,0.0,4.0,-2.2926347621408776,1.3541584910898201,1,1,0
30.0,0.8333,0.0833,0.0833,4.8966,4.8964,13.3033,89.9868,90.0141,120.0017,0.0867,4.1568,1.114893,1.228205,1.516480950339,1.6406600000000002,1.4765260000000002,0.3753769,-5.76239548,2.9330929999999995,-0.24861077,-2.7068929000000006,0.6915910000000001,7.816340369953001,37.85598141538,1.5705659433336334,1.5710424182194278,2.0944247729904792,276.2193365041586,0.1086093406047564,0,0,0,1,0,0,6.0,1.96515316461,6.0,1.9651531739,6.0,1.9651531739,4.0,-2.445301395195641,1.4247455474941433,1,1,1
80.0,0.9375,0.0625,0.0,6.0917,6.0913,23.3941,90.0081,90.0008,120.0062,0.2215,3.8321,1.12125,1.2106249999999998,1.3226574024375,1.6225,1.489375,0.353125,-5.7823875000000005,3.050625,-0.2470375,-2.6991875,0.671875,7.432291673499999,29.6528799375,1.570937698464308,1.5708102894289124,2.094503312806819,751.7238473594249,0.10642205948502956,0,1,0,0,0,0,5.5,1.93344819556,5.5,1.93344819902,0.0,0.0,3.6666666666666665,-1.5073326894969468,1.3434129558015215,1,1,0
80.0,0.75,0.0625,0.1875,10.1018,8.6588,9.2888,90.0046,90.0018,90.001,0.1854,3.0964,1.11375,1.25,1.733449799625,1.654375,1.46875,0.4144375,-5.7369,2.8312500000000003,-0.257575,-2.7155000000000005,0.7150000000000001,8.289732054625,46.12221645,1.5708766119404882,1.5708277427214326,1.5708137800874171,812.4863711513382,0.09846319007989708,1,0,0,0,0,0,5.291666666666667,1.96830776534,5.5,1.97815478412,5.0,1.9546862388900004,3.5,-1.6852396258503821,1.1302401463484213,1,1,1
80.0,0.9375,0.0625,0.0,9.0109,9.0101,9.0104,90.0026,90.0037,89.999,0.0802,4.8223,1.12125,1.2106249999999998,1.3226574024375,1.6225,1.489375,0.353125,-5.7823875000000005,3.050625,-0.2470375,-2.6991875,0.671875,7.432291673499999,29.6528799375,1.5708417053554484,1.5708609039772201,1.5707788735023769,731.5463551649956,0.10935738991134272,0,0,0,0,0,1,6.0,1.94264779216,6.0,1.94925928819,0.0,0.0,4.0,-2.5232317641096684,1.5732509926723264,1,1,0
40.0,0.4375,0.5625,0.0,9.7033,5.6831,14.3978,96.9425,98.1463,31.3835,0.14,2.2444,1.05125,1.215625,1.5979219179375,1.7225,1.404375,0.234125,-5.8014875,2.575625,-0.1729375,-2.7166875,0.686875,7.5250461495,51.0236106375,1.6919658101146031,1.712976083650111,0.5477454057996404,409.29567734452,0.09772886012263078,0,0,1,0,0,0,4.857142857142857,1.93388954165,5.777777777777778,1.99702830316,0.0,0.0,3.583333333333333,-1.9661128563728327,0.80843822489468,1,1,0
30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0686,3.4592,1.048338,1.215833,1.6093729217822998,1.72666,1.400839,0.2291746,-5.8022820600000005,2.5558650000000003,-0.16985494,-2.7174155000000004,0.6874990000000001,7.528904735701599,51.91263303462,1.5706881163812734,1.570927226488796,2.09440731969796,285.4575763387698,0.1050944255352227,0,0,0,1,0,0,6.0,1.98684381527,6.0,1.98684381935,0.0,0.0,4.0,-2.6794627442502974,1.2410373484627522,1,1,0
80.0,0.375,0.625,0.0,6.2619,6.2619,23.8166,90.0165,89.9999,119.9993,0.2614,2.4528,1.0425,1.21625,1.6323299823750002,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,0.68875,7.536640458999997,53.694951975,1.5710843061214754,1.5707945814656443,2.0943828850884314,808.7712218692931,0.09891548788679444,0,1,0,0,0,0,5.666666666666668,2.01558808907,5.4,1.95993027768,0.0,0.0,3.6666666666666665,-1.3417034777920154,0.8972302291354126,1,1,0
80.0,0.0938,0.375,0.5312,6.7454,6.745,24.7117,90.0051,89.9979,119.9886,0.261,0.8591,1.056252,1.325302,2.658499972017,1.775304,1.377818,0.4524524,-5.66545588,2.132246,-0.23057844,-2.7563394,0.803426,9.9194489834192,89.66831492067999,1.5708853385867485,1.5707596748806048,2.094196134858468,973.8067777035623,0.08215182090707618,0,1,0,0,0,0,5.0,1.97842499763,5.583333333333332,2.1291964571,5.529411764705882,2.11659397846,3.6666666666666665,-1.3432348716594436,-0.15186994933812625,1,1,1
40.0,0.6875,0.3125,0.0,9.908,5.7064,14.0184,92.8796,92.5517,30.141,0.1571,2.9979,1.08625,1.2131249999999998,1.4602896601875002,1.6725,1.446875,0.293625,-5.7919375,2.8131250000000003,-0.2099875,-2.7079375,0.6793750000000001,7.4786689115,40.3382452875,1.621054827935325,1.6153318933180356,0.5260596898436108,397.4777643914818,0.10063456017782013,0,0,1,0,0,0,5.090909090909091,1.92652069423,6.0,1.98424088617,0.0,0.0,3.583333333333333,-1.8508727337205617,1.0979120435537164,1,1,0
40.0,0.5,0.5,0.0,9.9492,5.7608,14.1892,90.7074,90.8216,30.2868,0.0836,2.3769,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.5831427859235043,1.5851359519292822,0.5286043798930186,410.10767578211164,0.09753536049701206,0,0,1,0,0,0,5.75,1.99050657308,5.0,1.93896242996,0.0,0.0,3.583333333333333,-2.481711758891481,0.8657971176571688,1,1,0
80.0,0.0,0.2812,0.7188,10.041,10.041,10.041,90.0018,90.0016,89.9975,0.0896,1.0659,1.0618800000000002,1.36376,3.0178718353752,1.788436,1.373128,0.536122,-5.61636096,2.001864,-0.25502272,-2.7693776000000003,0.8437600000000001,10.7599459263832,102.137286,1.5708277427214326,1.5708242520629283,1.570752693563597,1012.3504970630521,0.07902401414538683,0,0,0,0,0,1,0.0,0.0,6.0,2.1599112076,6.0,2.1673835916,4.0,-2.4123999590012524,0.06381951271295411,0,1,1
30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,0.0532,4.1911,1.083338,1.213333,1.4717406640323,1.6766599999999998,1.443339,0.28867459999999995,-5.79273206,2.793365,-0.20690494,-2.7086655,0.679999,7.482527497701597,41.227267684619996,1.5706113218941848,1.5710005303173795,2.0944160463442194,275.7870771620909,0.10877957121380208,0,0,0,1,0,0,6.0,1.96413012402,6.0,1.96413012948,0.0,0.0,4.0,-2.933696882634538,1.4329632293120553,1,1,0
80.0,0.2812,0.3125,0.4062,24.5221,6.3164,6.2360000000000015,89.9999,104.8685,90.0001,0.2219,1.5384,1.069889,1.298306,2.3501014845207004,1.741393,1.402043,0.4264156,-5.692815380000001,2.33756,-0.23279031,-2.7430072,0.772734,9.3354856834328,76.01471775431999,1.5707945814656443,1.8303006066276728,1.5707980721241486,933.5616915658113,0.08569331916974919,0,0,0,0,1,0,5.5555555555555545,2.04383387971,4.4,1.95958092815,5.0769230769230775,2.01358923043,3.333333333333333,-1.505528449043589,0.4307429152924329,1,1,1
80.0,0.375,0.2812,0.3438,9.5513,9.551,9.5511,90.0025,90.0028,89.9974,0.2243,2.0639,1.0768799999999998,1.2850099999999998,2.1962870410002,1.7246860000000002,1.414378,0.413497,-5.70733596,2.440614,-0.23394772,-2.7367526,0.75751,9.045065164133199,69.198612975,1.5708399600261964,1.5708451960139522,1.5707509482343447,871.2939973111012,0.09181745799567982,0,0,0,0,0,1,6.0,2.0574639065,6.0,2.0633031012000003,6.0,2.05905765579,4.0,-1.4947708374559745,0.7245973968331928,1,1,1
40.0,0.0625,0.3125,0.625,10.7756,6.2196,14.8766,84.3355,83.4255,30.9387,0.2683,0.7305,1.06125,1.344375,2.8295976508125,1.77875,1.3781249999999998,0.498,-5.6403125,2.081875,-0.2451125,-2.7623125,0.823125,10.33680351525,95.2360336625,1.4719321513156776,1.4560496551225293,0.5399821812867697,509.2218872604663,0.07855121902790492,0,0,1,0,0,0,6.0,2.15707998031,5.2,2.10455759302,5.2,2.10431419691,3.5,-1.3156495215505586,-0.3140260477913828,1,1,1
80.0,0.7188,0.0312,0.25,6.3412,6.3408,23.8796,90.0127,90.0129,119.9989,0.4627,1.8253,1.115632,1.2628119999999998,1.8531490400172,1.65874,1.467196,0.44232440000000006,-5.720541840000001,2.78786,-0.26572615999999993,-2.719842,0.728436,8.5697390848024,50.274187545679986,1.5710179836098999,1.5710214742684039,2.094375903771424,831.5300641040117,0.0962081871161224,0,1,0,0,0,0,5.565217391304348,2.0141335371,5.0,1.88107951244,5.375,1.9724797645200003,3.6666666666666665,-0.7706763830691832,0.6017443570866015,1,1,1
10.0,1.0,0.0,0.0,3.037,3.0368,11.6736,90.0042,90.0021,120.0069,0.2159,4.1785,1.13,1.21,1.288249338,1.61,1.5,0.368,-5.78,3.11,-0.2563,-2.697,0.67,7.420697364,26.9815386,1.5708696306234802,1.5708329787091884,2.094515530111583,93.23226160687292,0.10725900914177564,0,1,0,0,0,0,1.5,1.5305082058,0.0,0.0,0.0,0.0,1.0,-1.5329399414613754,1.4299523304593538,1,0,0
80.0,0.8125,0.0312,0.1562,10.0379,8.6076,9.2385,90.005,90.00200000000002,90.001,0.2002,3.1686,1.119271,1.2429930000000002,1.6475144718503998,1.6426330000000002,1.477364,0.411615,-5.74271972,2.897295,-0.26042897,-2.7114117,0.7067950000000001,8.1400481737352,42.0324293125,1.5708835932574958,1.5708312333799366,1.5708137800874171,798.2269801001898,0.10022211976593268,1,0,0,0,0,0,5.307692307692308,1.9611320407900004,6.0,2.01532751814,4.8,1.90404888862,3.5,-1.608438412101017,1.1532898499588053,1,1,1
40.0,0.625,0.25,0.125,10.0448,5.8136,14.0986,89.4946,89.4201,30.2453,0.3018,1.9323,1.09,1.23875,1.6997431938749998,1.68125,1.44375,0.34937499999999994,-5.759225,2.72625,-0.226275,-2.716625,0.70625,8.03870152275,48.646461625,1.5619754327553173,1.5606751624625814,0.527880068253441,414.6816489926203,0.09645953732742064,0,0,1,0,0,0,5.4,1.975347968,5.0,1.94648337618,6.0,2.01201295126,3.583333333333333,-1.1979907326483885,0.6587110032388176,1,1,1
80.0,0.6562,0.3438,0.0,6.1745,6.1743,23.6052,90.0183,89.99799999999998,120.0028,0.2214,3.0951,1.0818679999999998,1.213438,1.4775212188577995,1.6787599999999998,1.441554,0.2861756,-5.79313316,2.7833900000000003,-0.20534884,-2.709033,0.6803140000000001,7.4844753416976,41.67605302932,1.5711157220480114,1.5707614202098563,2.094443971612251,779.3195258928624,0.10265365789256264,0,1,0,0,0,0,5.476190476190476,1.95198439668,5.545454545454546,1.96625150256,0.0,0.0,3.6666666666666665,-1.5077842587076005,1.1298202157923027,1,1,0
80.0,0.0,0.5625,0.4375,9.7916,9.7916,9.7914,90.0034,90.00299999999999,89.9955,0.1315,1.3326,1.03375,1.3075,2.556437511375,1.796875,1.35625,0.3771875,-5.69535,2.06375,-0.197525,-2.75475,0.7875,9.525740372125,89.4520625,1.5708556679894643,1.570848686672456,1.5707177869785571,938.7546849503784,0.0852192817596737,0,0,0,0,0,1,0.0,0.0,6.0,2.1092437624,6.0,2.11436977371,4.0,-2.028748427364318,0.2871319211462997,0,1,1
80.0,0.3438,0.1875,0.4688,10.6037,9.0567,9.6825,90.0017,89.9999,90.0005,0.2484,1.5396,1.0851110000000002,1.310444,2.4186928938543,1.727357,1.4167070000000002,0.4767094,-5.67400962,2.38369,-0.25488469,-2.7446178000000003,0.7835160000000001,9.6000519658172,76.17599387068,1.5708259973921803,1.5707945814656443,1.5708050534411566,929.8543342455567,0.08603498102195599,1,0,0,0,0,0,5.2727272727272725,2.05724992067,5.0,2.04846867183,5.333333333333333,2.06064884072,3.5,-1.3927149289228133,0.43152264242745403,1,1,1
30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,0.042,4.2124,1.083338,1.213333,1.4717406640323,1.6766599999999998,1.443339,0.28867459999999995,-5.79273206,2.793365,-0.20690494,-2.7086655,0.679999,7.482527497701597,41.227267684619996,1.5706113218941848,1.5710005303173795,2.0944160463442194,275.7870771620909,0.10877957121380208,0,0,0,1,0,0,6.0,1.96413012402,6.0,1.96413012948,0.0,0.0,4.0,-3.170085660698769,1.438032556524305,1,1,0
80.0,0.2188,0.0312,0.75,9.977,9.9768,9.9771,90.0008,90.0011,89.9991,0.16,1.0496,1.0956320000000002,1.3678119999999998,2.9485954325172,1.74374,1.412196,0.6058243999999999,-5.59924184,2.2028600000000003,-0.29382616,-2.763342,0.8434360000000001,10.8562467678024,94.19241824568,1.5708102894289124,1.5708155254166685,1.5707806188316291,993.1059031782164,0.08055535642671911,0,0,0,0,0,1,6.0,2.15050296306,6.0,2.1308998151,6.0,2.1526268242,4.0,-1.8325814637483102,0.04840913920768763,1,1,1
40.0,0.25,0.3125,0.4375,10.1024,5.956,14.8018,97.137,98.4229,31.9917,0.3876,1.0159,1.06875,1.305,2.418805253625,1.7468750000000002,1.39875,0.4366875,-5.6858,2.30125,-0.234575,-2.7460000000000004,0.78,9.479363134125,78.76669715,1.6953604755097318,1.717803664361127,0.5583604983102699,466.75930743807885,0.08569727343960135,0,0,1,0,0,0,6.0,2.09734409341,4.8,2.01464104275,5.142857142857143,2.0424295869,3.5,-0.9477813989655259,0.01577491911536224,1,1,1
80.0,0.4062,0.3438,0.25,9.4551,9.4548,9.4548,90.00299999999999,90.0032,89.9969,0.205,2.2916,1.071868,1.265938,2.0252444151077995,1.7212600000000002,1.414054,0.36792559999999996,-5.732483159999999,2.4908900000000003,-0.21939884,-2.730783,0.7378140000000001,8.6277291831976,63.63516837931999,1.570848686672456,1.5708521773309605,1.5707422215880849,845.2220485536423,0.09464968423019407,0,0,0,0,0,1,6.0,2.04139935371,6.0,2.0359423231,6.0,2.0388995223,4.0,-1.584745299843729,0.8292502635522856,1,1,1
40.0,0.4375,0.1875,0.375,10.3597,5.9974,14.6133,87.3948,86.9942,30.2741,0.3707,0.5266,1.08875,1.290625,2.2130583256875003,1.7112500000000002,1.426875,0.446,-5.6961875000000015,2.493125,-0.2495875,-2.7361875,0.7618750000000001,9.17036105475,67.9342356375,1.5253270091219402,1.5183352201384512,0.5283827230780153,457.09806910245385,0.08750857355084214,0,0,1,0,0,0,5.7142857142857135,2.0619127767500003,5.333333333333333,2.03620822673,5.0,2.01099654165,3.583333333333333,-0.9923621688254506,-0.6413140319199281,1,1,1
80.0,0.0625,0.0938,0.8438,10.1256,10.1256,10.1258,90.0009,90.0009,89.9987,0.0886,0.9567,1.083229,1.388257,3.1886931180246,1.7723669999999998,1.391386,0.6216349999999999,-5.57945528,2.0339549999999997,-0.28984603000000003,-2.7739632999999997,0.8669549999999999,11.297550539264801,105.1097919625,1.5708120347581649,1.5708120347581649,1.5707736375146206,1038.1757472169058,0.07705824395769248,0,0,0,0,0,1,6.0,2.19050541186,6.0,2.18122265667,6.0,2.18328377287,4.0,-2.4236234213711016,-0.044265416298015434,1,1,1
80.0,0.4688,0.3438,0.1875,9.3735,9.3731,9.3732,90.0032,90.0035,89.9969,0.1955,2.6513,1.074481,1.2529339999999998,1.8884424409791,1.710796,1.4210790000000002,0.3475249,-5.7482236600000025,2.564326,-0.21591197,-2.7256152,0.7235060000000001,8.342657792558999,58.148087695680005,1.5708521773309605,1.5708574133187163,1.5707422215880849,823.5176581875038,0.097144243605017,0,0,0,0,0,1,6.0,2.02258614576,6.0,2.02305299821,6.0,2.0148444435900004,4.0,-1.6321948995567166,0.9750500857476859,1,1,1
30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0683,3.3244,1.036662,1.216667,1.6552870429676998,1.74334,1.3866610000000001,0.2093254,-5.80546794,2.476635,-0.15749505999999994,-2.7203345000000003,0.690001,7.544376182298398,55.477270915380004,1.5707125509908009,1.5709027918792682,2.094403829039455,288.726199989794,0.10390466816333416,0,0,0,1,0,0,6.0,1.99700819194,6.0,1.99700817745,0.0,0.0,4.0,-2.6838455124053926,1.2012892066967342,1,1,0
40.0,0.875,0.0,0.125,9.9161,5.7294,14.0143,92.5348,92.4583,30.2176,0.3711,3.1538,1.125,1.2362499999999998,1.5621109361249998,1.63125,1.48625,0.408875,-5.749675,2.96375,-0.263325,-2.707875,0.6987500000000001,7.99232428475,37.961096275,1.6150369326744487,1.613701755796673,0.5273966120506385,400.3057855996273,0.09992361199597223,0,0,1,0,0,0,5.142857142857143,1.93481140745,0.0,0.0,6.0,1.98947488685,3.5,-0.9912837109155852,1.1486080749893495,1,0,1
40.0,0.875,0.0,0.125,4.987,8.5565,9.1881,90.0055,90.0021,90.001,0.134,3.6836,1.125,1.2362499999999998,1.5621109361249998,1.63125,1.48625,0.408875,-5.749675,2.96375,-0.263325,-2.707875,0.6987500000000001,7.99232428475,37.961096275,1.570892319903756,1.5708329787091884,1.5708137800874171,392.06785241107656,0.10202315684393494,1,0,0,0,0,0,5.214285714285714,1.94158042521,0.0,0.0,5.5,1.95475732123,3.5,-2.0099154790312257,1.303890534865075,1,0,1
40.0,0.0,0.5625,0.4375,5.3649,9.1675,9.7872,89.9981,89.9993,90.0002,0.1367,1.3219,1.03375,1.3075,2.556437511375,1.796875,1.35625,0.3771875,-5.69535,2.06375,-0.197525,-2.75475,0.7875,9.525740372125,89.4520625,1.5707631655391086,1.5707841094901327,1.5707998174534008,481.36112422087325,0.08309769523815126,1,0,0,0,0,0,0.0,0.0,5.0,2.06123990721,5.571428571428571,2.10446995113,3.5,-1.9899665352522333,0.279070095603217,0,1,1
30.0,0.25,0.75,0.0,4.9979,4.9974,13.5009,89.9966,90.0048,120.0003,0.0674,3.0323,1.025,1.2175,1.70114611125,1.76,1.3725,0.1895,-5.80865,2.3975,-0.14515,-2.72325,0.6924999999999999,7.559829078,59.03763465,1.5707369856003288,1.5708801025989922,2.0944003383809515,292.0274744225297,0.10273006010589776,0,0,0,1,0,0,6.0,2.00458503231,6.0,2.00458503395,0.0,0.0,4.0,-2.6971102610638757,1.1093214074764612,1,1,0
40.0,0.8125,0.0625,0.125,5.8122,5.8122,14.2241,90.0273,89.9798,120.0027,0.3306,2.3029,1.11625,1.236875,1.5965190005625,1.6437499999999998,1.475625,0.39399999999999996,-5.7520625,2.9043750000000004,-0.2540625,-2.7100625,0.700625,8.003918594249999,40.6324376125,1.5712728016806912,1.5704437702859937,2.0944422262830003,416.12581546360985,0.09612477407929043,0,0,1,0,0,0,5.230769230769232,1.96585991362,6.0,2.01406396341,6.0,2.01405271003,3.583333333333333,-1.1068460935952131,0.8341691982718334,1,1,1
40.0,0.3125,0.25,0.4375,5.2918,9.043,9.6679,90.0013,90.0,90.0005,0.1858,1.7153,1.0775,1.3043749999999998,2.3843971891875,1.734375,1.4093749999999998,0.4515625,-5.6834125,2.360625,-0.2438375,-2.7438125,0.778125,9.467768824624999,76.0953558125,1.5708190160751725,1.5707963267948966,1.5708050534411566,462.64524435175804,0.08645933463780994,1,0,0,0,0,0,5.0,2.03333236163,4.75,2.0068657736099995,5.7142857142857135,2.08911727267,3.5,-1.683084452602399,0.5395879924336423,1,1,1
40.0,0.0,0.625,0.375,10.5393,6.108,15.054,91.1292,91.3132,30.3709,0.3002,0.7521,1.0275,1.295,2.45391477675,1.79875,1.3525,0.341875,-5.7129,2.0775,-0.18475,-2.7515,0.775,9.25152122125,86.633625,1.5905045847084165,1.593715990532086,0.5300722017939458,489.8373988576576,0.08165975095671217,0,0,1,0,0,0,0.0,0.0,5.2,2.07364391898,5.666666666666668,2.10654658815,3.583333333333333,-1.2033063597827753,-0.28488598514977964,0,1,1
80.0,0.3125,0.3125,0.375,24.4979,6.2901,6.1976,89.9999,104.7989,90.0001,0.20199999999999999,1.6728,1.07125,1.291875,2.2818744545625003,1.73625,1.405625,0.41625,-5.7009625,2.374375,-0.2310625,-2.7405625,0.765625,9.19354967375,73.2769183125,1.5707945814656443,1.8290858574682856,1.5707980721241486,923.3350062963527,0.08664244229284995,0,0,0,0,1,0,4.8,1.98566285158,5.2,2.01425848187,5.0,2.00053257933,3.333333333333333,-1.5994875815809324,0.5144988691322868,1,1,1
